variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"a_fit[23,40,1]",41.465705416983965,34.724549999999994,40.81513182269256,51.48261783000861,1.2756130000000038e-14,87.521525,1.7413142249430937,6.096357105090757,119.18303554213213
"a_fit[24,40,1]",47.05613315590228,66.8522,46.009964361883895,53.15832647999999,-2.042716099999258e-19,98.71585999999999,1.8830702038181995,5.669104614484856,30.768661198812463
"a_fit[25,40,1]",42.48222961832082,38.15765,41.45334078037356,56.57253189000275,4.372118500000009e-16,88.86806,1.7409022461238397,6.093923702387091,102.43634434324225
"a_fit[26,40,1]",46.13512918933294,38.05695,45.08767316416953,56.42323407007859,1.3236500000000094e-14,96.52791999999998,1.7506506455200803,6.057859007736401,66.79154805137142
"a_fit[27,40,1]",44.258893746651346,54.515699999999995,43.55867022644494,61.80314469,1.2994878000000057e-15,93.06271000000001,1.7380301543626078,6.10743683431832,119.94172839497253
"a_fit[28,40,1]",44.97090634184977,42.41565,44.4154181161076,62.88544268997387,4.1226900000000205e-15,95.05427999999999,1.7422119745387659,6.085894912085123,81.39701493093769
"a_fit[29,40,1]",61.02475622404593,95.95015000000001,58.762608075587245,55.664735909999976,-1.8321874999999877e-15,127.62515,1.795083800012073,5.929064309375296,43.7209310809023
"a_fit[30,40,1]",38.89145080896082,55.6175,38.201890611890065,47.57544792,7.073178500000026e-15,82.138435,1.738548372230727,6.107447752276685,73.92395106386361
"a_fit[31,40,1]",47.8760360793267,61.75704999999999,47.11608621147563,64.35366147,2.863643450000048e-18,101.09174999999998,1.7600046630687416,6.0477316722509045,47.2885608003145
"a_fit[32,40,1]",35.642473299622495,31.461,34.8831650049259,46.644078600004086,2.5250135000000004e-14,74.992505,1.756076060179041,6.039243229477433,55.41390175060626
"a_fit[1,41,1]",31.323753901075,11.95965,29.853763357383077,17.621789450789997,0.4383174000000001,70.79027,1.9241097355940633,5.592545310414915,39.57693298525901
"a_fit[2,41,1]",37.35152325457425,39.8893,36.51620609866303,57.07078927199999,1.004790250000005e-14,78.809385,1.7455059393635595,6.054064983418617,62.20375973963774
"a_fit[3,41,1]",36.82600798726776,29.331385,36.847593046307466,43.4867092802682,6.6010585e-4,77.40095499999998,1.7358454663850387,6.097151415066379,94.01670599188635
"a_fit[4,41,1]",45.60568593646814,39.796427,45.66015400570666,59.00218267049713,1.1590430000000014e-12,95.31469999999999,1.7745374010398196,5.977574825999734,62.34177555016989
"a_fit[5,41,1]",21.748276295456147,18.31948945,21.79050434386682,27.16047505879946,-2.369963999999999e-13,45.81413499999999,1.7521525746282056,6.059262559701012,80.32012768102693
"a_fit[6,41,1]",42.72626666178825,43.91715,42.55489921237392,65.01812869019999,1.0585012500000055e-18,90.21830000000001,1.7553975804406552,6.054119197716613,69.72980041217711
"a_fit[7,41,1]",24.19732424166925,15.049641950000002,24.498729905123543,22.312599155076065,-1.9608609999999676e-19,55.27762,1.9380049512878095,5.546999858036995,33.22921229132067
"a_fit[8,41,1]",43.11595612566161,35.538701448,43.22246822024194,52.68967876715377,-4.9827965e-11,91.66962,1.78065155072715,5.959800314834243,52.073937879044664
"a_fit[9,41,1]",25.096023393985,19.58669,24.93908182132866,29.034525210095996,0.05552909,53.169415,1.76874287383915,5.9821889253033325,88.61416532216118
"a_fit[10,41,1]",40.25750250200807,49.1151,39.40214922021181,56.75214887999999,2.2927257000000385e-16,85.01948,1.780121382400217,5.941007724381602,42.057149801201604
"a_fit[11,41,1]",21.245714408408148,5.49482e-4,36.835642989962835,8.11422843546e-4,8.9220875e-7,87.78067000000001,1.7181727550899109,6.162138458857275,31.102707984653925
"a_fit[12,41,1]",39.36806659825,16.46345,34.69165186313067,23.3331588,2.227162,80.281720000000007,1.807375172364252,5.864881398455091,57.73241723458087
"a_fit[13,41,1]",38.62491096647985,29.61428,38.72632661414833,43.906123316097286,8.9239175e-4,82.497785,1.7552789382711516,6.022729724720091,125.06668047656686
